,prc2
cg06368141,0.41974499821662903
cg06370004,0.05996359884738922
cg06370256,0.7195630073547363
cg06376620,0.02998179942369461
cg06380810,0.08994530141353607
cg06382285,0.20987200736999512
cg06384413,0.3897629976272583
cg06386724,0.08994530141353607
cg06388819,0.02998179942369461
cg06389161,0.11992699652910233
cg06391468,1.1992700099945068
cg06392318,0.329800009727478
cg06393286,1.1692899465560913
cg06405929,0.9294350147247314
cg06409906,0.08994530141353607
cg06411456,0.3597809970378876
cg06414149,0.3597809970378876
cg06421474,0.05996359884738922
cg06423192,0.11992699652910233
cg06423975,0.17989100515842438
cg06425973,0.02998179942369461
cg06433110,0.08994530141353607
cg06433674,0.5696539878845215
cg06440786,0.9594169855117798
cg06441752,1.0493600368499756
cg06453041,0.11992699652910233
cg06454821,0.9893990159034729
cg06456512,0.14990900456905365
cg06461219,0.6595990061759949
cg06462819,0.2698360085487366
cg06467581,0.17989100515842438
cg06472439,0.08994530141353607
cg06474529,0.14990900456905365
cg06479604,0.41974499821662903
cg06482098,0.7795259952545166
cg06489241,0.05996359884738922
cg06492554,0.08994530141353607
cg06493080,0.6895809769630432
cg06496890,0.17989100515842438
cg06497904,0.329800009727478
cg06499652,0.17989100515842438
cg06502061,0.14990900456905365
cg06504202,1.319200038909912
cg06506831,1.0793399810791016
cg06506863,0.02998179942369461
cg06519243,0.5396720170974731
cg06522774,0.05996359884738922
cg06523030,0.2698360085487366
cg06529027,0.02998179942369461
cg06530207,0.17989100515842438
cg06536985,0.11992699652910233
cg06537244,0.11992699652910233
cg06540487,0.05996359884738922
cg06545110,0.08994530141353607
cg06554634,0.14990900456905365
cg06554892,0.23985399305820465
cg06562535,0.20987200736999512
cg06564900,0.5396720170974731
cg06571003,0.329800009727478
cg06582962,0.02998179942369461
cg06591875,0.20987200736999512
cg06591950,0.02998179942369461
cg06603975,0.8994529843330383
cg06606510,0.02998179942369461
cg06607996,0.05996359884738922
cg06619487,0.6895809769630432
cg06620770,0.23985399305820465
cg06620993,0.20987200736999512
cg06624291,1.2592300176620483
cg06625233,0.14990900456905365
cg06626316,0.20987200736999512
cg06626742,0.2998180091381073
cg06635150,0.11992699652910233
cg06637963,0.02998179942369461
cg06640372,0.02998179942369461
cg06640770,0.08994530141353607
cg06644235,0.05996359884738922
cg06645865,0.2998180091381073
cg06646475,0.329800009727478
cg06659440,0.08994530141353607
cg06665099,0.05996359884738922
cg06669050,0.08994530141353607
cg06673387,0.05996359884738922
cg06676538,0.08994530141353607
cg06678170,0.6595990061759949
cg06679388,0.08994530141353607
cg06681652,0.23985399305820465
cg06682189,0.14990900456905365
cg06683527,0.14990900456905365
cg06684787,0.11992699652910233
cg06685866,0.11992699652910233
cg06685968,0.8694720268249512
cg06687107,0.7495449781417847
cg06691214,0.14990900456905365
cg06695854,1.5590499639511108
cg06700387,0.02998179942369461
cg06710602,0.6895809769630432
cg06715092,0.4797079861164093
cg06718000,0.08994530141353607
cg06719346,0.5696539878845215
cg06729638,0.05996359884738922
cg06734419,0.05996359884738922
cg06734921,0.23985399305820465
cg06736685,0.08994530141353607
cg06748976,0.05996359884738922
cg06757784,0.20987200736999512
cg06760710,1.4391299486160278
cg06763662,0.2998180091381073
cg06767010,0.2698360085487366
cg06772109,0.8394899964332581
cg06773738,0.23985399305820465
cg06777598,0.02998179942369461
cg06778664,0.3597809970378876
cg06784108,0.5696539878845215
cg06784824,0.08994530141353607
cg06785707,0.8694720268249512
cg06789667,0.2998180091381073
cg06790275,0.02998179942369461
cg06791297,1.1093300580978394
cg06792724,0.05996359884738922
cg06794263,0.05996359884738922
cg06799948,0.02998179942369461
cg06804258,0.7495449781417847
cg06807854,0.9294350147247314
cg06811295,1.1393100023269653
cg06813117,0.5396720170974731
cg06817822,0.6595990061759949
cg06818307,1.0493600368499756
cg06821993,0.14990900456905365
cg06824013,0.3897629976272583
cg06831856,0.11992699652910233
cg06834901,0.17989100515842438
cg06840251,1.2892199754714966
cg06848063,0.11992699652910233
cg06852974,0.02998179942369461
cg06853774,0.17989100515842438
cg06856188,0.5996360182762146
cg06866657,0.8994529843330383
cg06868273,0.7795259952545166
cg06873806,0.9294350147247314
cg06877198,0.02998179942369461
cg06878498,1.0493600368499756
cg06878766,0.02998179942369461
cg06889609,0.08994530141353607
cg06892949,0.11992699652910233
cg06894886,0.05996359884738922
cg06904135,0.7195630073547363
cg06906139,0.08994530141353607
cg06907391,0.3597809970378876
cg06910273,0.329800009727478
cg06917981,0.5396720170974731
cg06921573,0.7195630073547363
cg06923797,0.02998179942369461
cg06926934,1.4691100120544434
cg06931862,0.8694720268249512
cg06937549,0.05996359884738922
cg06938012,0.08994530141353607
cg06940357,0.14990900456905365
cg06946968,0.11992699652910233
cg06947421,1.1393100023269653
cg06949081,0.2998180091381073
cg06954658,0.3897629976272583
cg06960698,0.05996359884738922
cg06963053,0.20987200736999512
cg06972998,0.02998179942369461
cg06973724,0.05996359884738922
cg06981318,0.2698360085487366
cg06981817,0.02998179942369461
cg06993177,0.20987200736999512
cg06997381,1.0793399810791016
cg06997801,1.0793399810791016
cg06999458,0.02998179942369461
cg07001258,1.1393100023269653
cg07002423,0.44972699880599976
cg07003579,0.08994530141353607
cg07010211,0.05996359884738922
cg07014255,0.08994530141353607
cg07020846,0.08994530141353607
cg07021219,0.02998179942369461
cg07024948,0.41974499821662903
cg07026794,0.8095080256462097
cg07032889,0.8694720268249512
cg07043724,0.7495449781417847
cg07045182,0.20987200736999512
cg07053071,0.02998179942369461
cg07053581,0.9893990159034729
cg07056567,0.17989100515842438
cg07059871,0.11992699652910233
cg07060006,0.8694720268249512
cg07060363,0.5696539878845215
cg07062661,0.14990900456905365
cg07071132,0.8394899964332581
cg07087324,0.14990900456905365
cg07088428,0.50968998670578
cg07091099,0.05996359884738922
cg07094321,0.02998179942369461
cg07095292,0.05996359884738922
cg07099833,0.02998179942369461
cg07107529,0.23985399305820465
cg07115282,0.20987200736999512
cg07116727,0.6296169757843018
cg07117595,0.02998179942369461
cg07124148,0.08994530141353607
cg07131451,1.1093300580978394
cg07131533,0.20987200736999512
cg07134971,0.02998179942369461
cg07141002,0.08994530141353607
cg07142461,0.17989100515842438
cg07145843,0.20987200736999512
cg07149402,0.7795259952545166
cg07151295,0.41974499821662903
cg07153353,0.4797079861164093
cg07158747,0.3897629976272583
cg07159253,0.7495449781417847
cg07161315,0.08994530141353607
cg07165689,0.05996359884738922
cg07168840,0.11992699652910233
cg07175149,0.7495449781417847
cg07186014,0.05996359884738922
cg07187725,0.14990900456905365
cg07188186,0.02998179942369461
cg07190012,0.50968998670578
cg07195315,0.5396720170974731
cg07196802,0.44972699880599976
cg07200166,0.08994530141353607
cg07206839,0.11992699652910233
cg07219448,0.17989100515842438
cg07220504,0.05996359884738922
cg07220690,0.6895809769630432
cg07221146,0.3897629976272583
cg07221240,0.17989100515842438
cg07227573,0.6296169757843018
cg07234865,1.1393100023269653
cg07237683,0.02998179942369461
cg07248876,0.08994530141353607
cg07249227,0.05996359884738922
cg07250129,0.08994530141353607
cg07254032,0.5996360182762146
cg07258523,0.3897629976272583
cg07267717,0.05996359884738922
cg07273430,0.8394899964332581
cg07275860,0.08994530141353607
cg07279255,0.8694720268249512
cg07280826,0.50968998670578
cg07287059,0.4797079861164093
cg07293320,0.8994529843330383
cg07298772,0.05996359884738922
cg07299823,0.23985399305820465
cg07302069,0.7795259952545166
cg07304121,0.20987200736999512
cg07305197,0.02998179942369461
cg07309812,0.05996359884738922
cg07311313,0.8095080256462097
cg07322062,1.0793399810791016
cg07322285,0.05996359884738922
cg07322750,0.9294350147247314
cg07322848,0.02998179942369461
cg07323919,0.08994530141353607
cg07324453,0.05996359884738922
cg07325638,0.05996359884738922
cg07328516,0.02998179942369461
cg07332354,0.5396720170974731
cg07335109,0.9294350147247314
cg07336259,0.2698360085487366
cg07339555,0.5696539878845215
cg07340783,0.02998179942369461
cg07346343,0.6895809769630432
cg07349648,0.20987200736999512
cg07350767,0.6895809769630432
cg07352145,0.02998179942369461
cg07354656,0.08994530141353607
cg07356774,0.20987200736999512
cg07357026,1.1692899465560913
cg07363781,0.14990900456905365
cg07382554,0.3897629976272583
cg07391782,0.08994530141353607
cg07392475,0.05996359884738922
cg07392671,0.17989100515842438
cg07394293,0.6296169757843018
cg07396115,1.1093300580978394
cg07401901,0.08994530141353607
cg07403155,0.17989100515842438
cg07412048,0.11992699652910233
cg07414245,0.08994530141353607
cg07414895,0.08994530141353607
cg07415935,0.11992699652910233
cg07421911,0.05996359884738922
cg07425439,0.08994530141353607
cg07425443,0.02998179942369461
cg07428697,0.23985399305820465
cg07431199,0.7495449781417847
cg07440346,0.02998179942369461
cg07445154,0.05996359884738922
cg07445572,0.14990900456905365
cg07448217,0.08994530141353607
cg07451261,0.329800009727478
cg07456773,0.8694720268249512
cg07456914,0.2698360085487366
cg07459759,0.02998179942369461
cg07461561,0.08994530141353607
cg07468634,0.8095080256462097
cg07479336,0.8394899964332581
cg07479479,0.02998179942369461
cg07493901,0.05996359884738922
cg07502389,0.8694720268249512
cg07504616,1.7989100217819214
cg07511181,0.02998179942369461
cg07511706,0.8394899964332581
cg07512021,0.02998179942369461
cg07515696,0.23985399305820465
cg07517669,0.329800009727478
cg07520269,0.08994530141353607
cg07536573,1.1393100023269653
cg07536920,0.4797079861164093
cg07539423,0.08994530141353607
cg07540568,0.9294350147247314
cg07548773,0.20987200736999512
cg07550523,0.11992699652910233
cg07555368,0.23985399305820465
cg07558872,0.08994530141353607
cg07560681,0.05996359884738922
cg07564343,0.17989100515842438
cg07566172,0.11992699652910233
cg07570570,0.41974499821662903
cg07571117,0.02998179942369461
cg07576552,0.02998179942369461
cg07577508,0.3897629976272583
cg07584850,0.41974499821662903
cg07587072,0.02998179942369461
cg07588415,0.8095080256462097
cg07601141,0.8394899964332581
cg07601212,0.08994530141353607
cg07604651,0.5396720170974731
cg07605328,0.05996359884738922
cg07607355,0.08994530141353607
cg07610938,0.2698360085487366
cg07611015,0.05996359884738922
cg07617635,0.5696539878845215
cg07636145,0.329800009727478
cg07638422,0.3597809970378876
cg07639660,0.23985399305820465
cg07648871,1.1692899465560913
cg07657482,1.349179983139038
cg07658244,0.11992699652910233
cg07661299,0.11992699652910233
cg07661910,0.08994530141353607
cg07665308,0.9294350147247314
cg07670450,0.7195630073547363
cg07670524,0.08994530141353607
cg07672217,1.2292499542236328
cg07675629,1.01937997341156
cg07679745,0.3897629976272583
cg07680301,0.11992699652910233
cg07684169,1.2592300176620483
cg07685795,0.11992699652910233
cg07687349,0.6296169757843018
cg07690060,0.08994530141353607
cg07692115,0.23985399305820465
cg07692415,0.20987200736999512
cg07693037,0.2698360085487366
cg07698120,0.05996359884738922
cg07706844,0.7195630073547363
cg07714477,0.08994530141353607
cg07714959,0.05996359884738922
cg07718342,1.3791600465774536
cg07726997,0.5396720170974731
cg07727941,0.5396720170974731
cg07747635,0.08994530141353607
cg07751402,1.2592300176620483
cg07751902,0.08994530141353607
cg07753742,0.08994530141353607
cg07767456,0.02998179942369461
cg07768842,0.02998179942369461
cg07769222,0.7495449781417847
cg07777343,0.23985399305820465
cg07779605,0.3897629976272583
cg07786198,0.08994530141353607
cg07788138,0.11992699652910233
cg07792031,0.02998179942369461
cg07793203,0.02998179942369461
cg07793308,0.17989100515842438
cg07795407,0.50968998670578
cg07804445,0.02998179942369461
cg07810111,0.41974499821662903
cg07811208,0.08994530141353607
cg07817024,0.5996360182762146
cg07833128,0.02998179942369461
cg07836181,0.11992699652910233
cg07840912,0.02998179942369461
cg07846083,0.6595990061759949
cg07849904,0.2998180091381073
cg07852259,0.2698360085487366
cg07859114,0.05996359884738922
cg07866391,0.08994530141353607
cg07867189,0.14990900456905365
cg07867462,0.6595990061759949
cg07867602,0.08994530141353607
cg07870985,0.02998179942369461
cg07873121,0.8095080256462097
cg07878252,1.4691100120544434
cg07882711,0.05996359884738922
cg07890074,0.11992699652910233
cg07894658,0.02998179942369461
cg07898297,0.2698360085487366
cg07903650,1.01937997341156
cg07919443,0.2698360085487366
cg07921922,0.5696539878845215
cg07933199,0.14990900456905365
cg07933800,1.6490000486373901
cg07934336,0.05996359884738922
cg07938388,0.2998180091381073
cg07940754,1.0493600368499756
cg07944287,0.02998179942369461
cg07945623,0.05996359884738922
cg07953353,0.14990900456905365
cg07955696,0.3597809970378876
cg07955774,0.14990900456905365
cg07963404,0.20987200736999512
cg07964178,0.8694720268249512
cg07966323,0.14990900456905365
cg07972666,0.05996359884738922
cg07978595,1.5590499639511108
cg07980145,0.05996359884738922
cg07982889,0.05996359884738922
cg07983788,0.329800009727478
cg07988683,0.02998179942369461
cg07991288,0.7195630073547363
cg08000020,0.20987200736999512
cg08005019,0.329800009727478
cg08005072,0.05996359884738922
cg08007722,0.05996359884738922
cg08013146,1.4091399908065796
cg08014701,0.7495449781417847
cg08026739,0.9294350147247314
cg08034440,0.05996359884738922
cg08042501,0.5996360182762146
cg08058169,0.08994530141353607
cg08058546,0.23985399305820465
cg08063724,0.41974499821662903
cg08067367,0.05996359884738922
cg08069628,1.4391299486160278
cg08074329,0.02998179942369461
cg08088969,0.08994530141353607
cg08104970,0.23985399305820465
cg08105306,0.08994530141353607
cg08106706,0.02998179942369461
cg08121938,0.329800009727478
cg08123193,1.1692899465560913
cg08123457,0.11992699652910233
cg08124155,0.8694720268249512
cg08126247,0.05996359884738922
cg08129763,0.11992699652910233
cg08130687,0.11992699652910233
cg08146609,0.02998179942369461
cg08146829,0.2698360085487366
cg08152447,0.50968998670578
cg08153819,0.20987200736999512
cg08156470,0.8394899964332581
cg08156863,1.0793399810791016
cg08159005,0.23985399305820465
cg08161081,0.02998179942369461
cg08166509,0.11992699652910233
cg08167858,0.11992699652910233
cg08171000,0.08994530141353607
cg08174373,0.9594169855117798
cg08179663,0.41974499821662903
cg08187246,0.6895809769630432
cg08188894,1.4691100120544434
cg08201223,0.05996359884738922
cg08203681,0.11992699652910233
cg08206124,0.02998179942369461
cg08209532,0.17989100515842438
cg08212459,0.02998179942369461
cg08214323,0.11992699652910233
cg08215925,0.6895809769630432
cg08216101,0.14990900456905365
cg08221382,0.05996359884738922
cg08229223,0.9893990159034729
cg08232037,0.50968998670578
cg08235756,0.3897629976272583
cg08242207,1.01937997341156
cg08255577,1.1992700099945068
cg08257516,0.2998180091381073
cg08261402,1.1692899465560913
cg08273474,1.1093300580978394
cg08275605,0.20987200736999512
cg08275784,0.02998179942369461
cg08283380,0.23985399305820465
cg08284222,0.11992699652910233
cg08285141,0.5696539878845215
cg08289686,0.05996359884738922
cg08291302,0.14990900456905365
cg08294269,1.1093300580978394
cg08305457,0.02998179942369461
cg08308796,0.11992699652910233
cg08311684,0.05996359884738922
cg08321639,0.08994530141353607
cg08322205,0.2998180091381073
cg08327269,0.2698360085487366
cg08330824,0.02998179942369461
cg08333796,0.41974499821662903
cg08334962,0.11992699652910233
cg08340292,0.05996359884738922
cg08347067,0.8994529843330383
cg08347183,0.9594169855117798
cg08350288,0.11992699652910233
cg08351436,0.6895809769630432
cg08352408,0.329800009727478
cg08354308,0.20987200736999512
cg08368788,0.11992699652910233
cg08370485,0.08994530141353607
cg08370996,1.01937997341156
cg08372705,0.9893990159034729
cg08373745,0.5696539878845215
cg08382193,0.05996359884738922
cg08382491,0.14990900456905365
cg08386299,0.02998179942369461
cg08388688,0.08994530141353607
cg08395267,0.02998179942369461
cg08401965,0.2698360085487366
cg08404227,0.8095080256462097
cg08406045,0.7795259952545166
cg08406509,1.0493600368499756
cg08406999,0.08994530141353607
cg08426626,0.14990900456905365
cg08438070,0.4797079861164093
cg08443188,0.02998179942369461
cg08445658,0.11992699652910233
cg08446005,0.17989100515842438
cg08446518,0.8994529843330383
cg08453469,0.05996359884738922
cg08456212,1.2592300176620483
cg08460572,0.02998179942369461
cg08464601,0.5396720170974731
cg08464821,0.8694720268249512
cg08476599,0.08994530141353607
cg08478189,0.05996359884738922
cg08479590,1.0793399810791016
cg08483626,0.329800009727478
cg08485777,0.02998179942369461
cg08486684,1.01937997341156
cg08491919,0.14990900456905365
cg08492897,0.05996359884738922
cg08495446,0.08994530141353607
cg08496775,0.14990900456905365
cg08498445,0.02998179942369461
cg08500704,0.08994530141353607
cg08502797,0.17989100515842438
cg08505456,1.2592300176620483
cg08505473,0.3597809970378876
cg08508126,0.08994530141353607
cg08510667,0.14990900456905365
cg08514520,0.02998179942369461
cg08515893,0.20987200736999512
cg08516652,0.08994530141353607
cg08517780,0.14990900456905365
cg08519289,0.17989100515842438
cg08522676,0.2698360085487366
cg08525042,0.329800009727478
cg08538032,0.02998179942369461
cg08539704,0.11992699652910233
cg08540100,0.20987200736999512
cg08541612,0.3897629976272583
cg08546721,0.6296169757843018
cg08550496,0.11992699652910233
cg08551218,0.3597809970378876
cg08553905,0.05996359884738922
cg08566952,0.08994530141353607
cg08569430,0.2998180091381073
cg08571140,0.02998179942369461
cg08573313,0.11992699652910233
cg08579332,0.11992699652910233
cg08583673,1.349179983139038
cg08586488,1.2292499542236328
cg08587172,0.02998179942369461
cg08587692,0.17989100515842438
cg08588194,0.08994530141353607
cg08592280,0.17989100515842438
cg08592844,0.11992699652910233
cg08598431,0.4797079861164093
cg08600163,0.05996359884738922
cg08608749,0.9594169855117798
cg08609675,0.329800009727478
cg08611491,0.3897629976272583
cg08611749,0.05996359884738922
cg08613933,0.329800009727478
cg08615333,0.20987200736999512
cg08629101,0.44972699880599976
cg08629602,0.2698360085487366
cg08630735,0.2698360085487366
cg08636145,0.14990900456905365
cg08638638,0.05996359884738922
cg08645527,0.08994530141353607
cg08647096,0.05996359884738922
cg08657377,0.05996359884738922
cg08659076,0.9893990159034729
cg08661762,0.05996359884738922
cg08663870,0.05996359884738922
cg08665685,0.20987200736999512
cg08675446,0.44972699880599976
cg08676748,1.2292499542236328
cg08681110,0.05996359884738922
cg08682143,0.02998179942369461
cg08682916,0.08994530141353607
cg08687401,1.1692899465560913
cg08693303,0.02998179942369461
cg08693605,0.02998179942369461
cg08695077,0.50968998670578
cg08695595,0.7495449781417847
cg08698979,0.9294350147247314
cg08699863,0.11992699652910233
cg08701183,0.2998180091381073
cg08701899,0.08994530141353607
cg08711021,0.7795259952545166
cg08733315,0.08994530141353607
cg08737755,0.3897629976272583
cg08741098,1.319200038909912
cg08743477,0.6296169757843018
cg08745288,0.6895809769630432
cg08747377,1.0493600368499756
cg08750576,0.08994530141353607
cg08760632,0.02998179942369461
cg08771706,0.8394899964332581
cg08772712,0.8095080256462097
cg08774452,0.08994530141353607
cg08774648,0.02998179942369461
cg08776208,0.11992699652910233
cg08777872,1.2292499542236328
cg08778230,0.05996359884738922
cg08789153,1.319200038909912
cg08793742,0.05996359884738922
cg08796800,0.05996359884738922
cg08803913,0.02998179942369461
cg08804280,0.11992699652910233
cg08806153,1.1393100023269653
cg08811838,1.349179983139038
cg08816243,0.05996359884738922
cg08824506,0.5696539878845215
cg08837198,0.02998179942369461
cg08838510,0.20987200736999512
cg08843279,0.329800009727478
cg08844333,0.11992699652910233
cg08848602,0.08994530141353607
cg08849105,0.50968998670578
cg08854986,0.6895809769630432
cg08855037,0.02998179942369461
cg08855194,0.3897629976272583
cg08858156,0.05996359884738922
cg08864609,0.02998179942369461
cg08864650,0.7495449781417847
cg08865644,0.02998179942369461
cg08866491,0.17989100515842438
cg08877390,0.02998179942369461
cg08889005,0.08994530141353607
cg08900022,0.05996359884738922
cg08900043.1,0.44972699880599976
cg08900043.2,0.44972699880599976
cg08900073,0.08994530141353607
cg08904514,0.08994530141353607
cg08915111,0.50968998670578
cg08918292,0.02998179942369461
cg08919343,0.11992699652910233
cg08920256,1.01937997341156
cg08921975,1.2592300176620483
cg08924167,0.08994530141353607
cg08928882,0.3897629976272583
cg08935648,0.02998179942369461
cg08938156,0.5696539878845215
cg08946655,0.02998179942369461
cg08946665,1.1992700099945068
cg08949408,0.4797079861164093
cg08958284,0.41974499821662903
cg08962452,0.6595990061759949
cg08965235,0.44972699880599976
cg08965464,0.17989100515842438
cg08965751,0.11992699652910233
cg08968773,0.05996359884738922
cg08969321,0.17989100515842438
cg08970491,0.02998179942369461
cg08975006,0.08994530141353607
cg08976608,0.05996359884738922
cg08981194,0.08994530141353607
cg08986684,0.08994530141353607
cg08991395,0.4797079861164093
cg08992395,0.9594169855117798
cg08992759,0.6595990061759949
cg08995424,0.11992699652910233
cg08996087,0.3897629976272583
cg08999587,0.329800009727478
cg09005889,0.05996359884738922
cg09008979,0.11992699652910233
cg09011026,0.08994530141353607
cg09011966,0.17989100515842438
cg09012513,0.11992699652910233
cg09019215,0.5396720170974731
cg09019552,1.1393100023269653
cg09019938.1,0.7195630073547363
cg09019938.2,0.7195630073547363
cg09025625,0.11992699652910233
cg09034280,0.05996359884738922
cg09036505,0.05996359884738922
cg09038439,0.9294350147247314
cg09045100,0.8994529843330383
cg09049858,0.3897629976272583
cg09053298,0.02998179942369461
cg09057440,0.05996359884738922
cg09060651,0.08994530141353607
cg09062456,1.01937997341156
cg09067962,0.02998179942369461
cg09068198,0.11992699652910233
cg09075088,0.5396720170974731
cg09079792,0.05996359884738922
cg09084199,1.1393100023269653
cg09086349,0.5696539878845215
cg09090112,0.05996359884738922
cg09093115,1.4990899562835693
cg09096374,1.349179983139038
cg09108310,0.3597809970378876
cg09113585,0.23985399305820465
cg09119523,0.08994530141353607
cg09122412,0.17989100515842438
cg09127786,1.1393100023269653
cg09129151,1.1692899465560913
cg09129254,0.23985399305820465
cg09130815,0.17989100515842438
cg09132314,0.08994530141353607
cg09137804,0.08994530141353607
cg09151897,0.7795259952545166
cg09152943,0.17989100515842438
cg09155589,0.02998179942369461
cg09161926,0.11992699652910233
cg09162738,0.11992699652910233
cg09164670,0.05996359884738922
cg09165888,0.05996359884738922
cg09166627,1.01937997341156
cg09168055,0.2998180091381073
cg09171355,0.02998179942369461
cg09174855,0.14990900456905365
cg09191327,1.1992700099945068
cg09194982,0.05996359884738922
cg09205019,0.2698360085487366
cg09207276,0.7495449781417847
cg09207493,1.0793399810791016
cg09217748,0.05996359884738922
cg09219491,0.08994530141353607
cg09219505,0.17989100515842438
cg09224034,0.05996359884738922
cg09227150,0.17989100515842438
cg09228164,0.17989100515842438
cg09233844,0.14990900456905365
cg09237107,0.20987200736999512
cg09238852,0.08994530141353607
cg09244212,1.5590499639511108
cg09254098,0.02998179942369461
cg09255590,0.05996359884738922
cg09258317,0.41974499821662903
cg09258636,0.14990900456905365
cg09264973,0.17989100515842438
cg09267291,0.11992699652910233
cg09269677,0.6895809769630432
cg09270615,0.11992699652910233
cg09280663,0.7195630073547363
cg09285355,0.14990900456905365
cg09286791,0.08994530141353607
cg09287555,0.14990900456905365
cg09298449,1.0493600368499756
cg09300249,0.8095080256462097
cg09302482,0.05996359884738922
cg09309565,0.05996359884738922
cg09329884,0.08994530141353607
cg09333532,0.02998179942369461
cg09333534,1.1692899465560913
cg09335098,0.05996359884738922
cg09348974,0.05996359884738922
cg09354848,0.8694720268249512
cg09355771,1.319200038909912
cg09357380,0.7795259952545166
cg09359879,0.17989100515842438
cg09362148,0.02998179942369461
cg09362546,1.2292499542236328
cg09368251,0.9893990159034729
cg09374953,0.05996359884738922
cg09387535,0.11992699652910233
cg09388140,0.11992699652910233
cg09393675,0.8095080256462097
cg09397298,0.9594169855117798
cg09399982,0.7495449781417847
cg09400970,0.05996359884738922
cg09401976,0.05996359884738922
cg09407561,0.41974499821662903
cg09408655,0.14990900456905365
cg09409453,0.5696539878845215
cg09410314,0.23985399305820465
cg09421985,0.5996360182762146
cg09425215,0.05996359884738922
cg09428433,0.3597809970378876
cg09438955,0.05996359884738922
cg09440862,0.9893990159034729
cg09446858,0.08994530141353607
cg09450240,0.17989100515842438
cg09455096,0.05996359884738922
cg09467862,0.7795259952545166
cg09469545,0.02998179942369461
cg09474015,1.8288899660110474
cg09481972,0.6595990061759949
cg09486418,0.7195630073547363
cg09486567,0.6595990061759949
cg09497746,0.7795259952545166
cg09499172,0.5996360182762146
cg09505779,0.8994529843330383
cg09509790,0.17989100515842438
cg09511421,0.02998179942369461
cg09512303,0.08994530141353607
cg09515097,0.05996359884738922
cg09521722,0.4797079861164093
cg09524904,0.14990900456905365
cg09530369,0.23985399305820465
cg09530766,0.05996359884738922
cg09536551,0.08994530141353607
cg09545510,0.20987200736999512
cg09557545,0.23985399305820465
cg09559229,0.44972699880599976
cg09560544,0.02998179942369461
cg09568652,0.08994530141353607
cg09571004,0.05996359884738922
cg09573865,1.1393100023269653
cg09574770,0.50968998670578
cg09584851,0.17989100515842438
cg09585004,0.05996359884738922
cg09586183,0.3597809970378876
cg09588961,0.6595990061759949
cg09591915,1.01937997341156
cg09595108,0.3897629976272583
cg09595115,0.6895809769630432
cg09595479,0.6895809769630432
cg09598225,0.20987200736999512
cg09599996,0.17989100515842438
cg09601867,0.11992699652910233
cg09606853,0.11992699652910233
cg09607471,0.9893990159034729
cg09610735,0.41974499821662903
cg09619923,0.05996359884738922
cg09620142,0.7195630073547363
cg09624466,0.9893990159034729
cg09625554,0.7195630073547363
cg09629954,0.05996359884738922
cg09633014,0.08994530141353607
cg09638448,0.05996359884738922
cg09642734,0.05996359884738922
cg09643313,0.02998179942369461
cg09646330,0.5396720170974731
cg09646359,0.23985399305820465
cg09648629,0.02998179942369461
cg09666298,0.05996359884738922
cg09667213,0.08994530141353607
cg09670728,0.05996359884738922
cg09673208,0.3597809970378876
cg09676524,0.44972699880599976
cg09681972,1.349179983139038
cg09682305,0.44972699880599976
cg09684249,0.02998179942369461
cg09691053,0.05996359884738922
cg09705951,0.50968998670578
cg09706122,0.08994530141353607
cg09706376,0.11992699652910233
cg09709213,0.20987200736999512
cg09709538,0.3597809970378876
cg09710669,0.05996359884738922
cg09719509,0.05996359884738922
cg09727511,0.7795259952545166
cg09728102,0.14990900456905365
cg09735014,0.11992699652910233
cg09738906,1.1992700099945068
cg09742539,0.2998180091381073
cg09743178,0.05996359884738922
cg09746170,0.6296169757843018
cg09747999,0.20987200736999512
cg09755492,0.05996359884738922
cg09757430,0.329800009727478
cg09767877,0.14990900456905365
cg09773031,0.23985399305820465
cg09775241,0.02998179942369461
cg09776887,0.3897629976272583
cg09782540,0.05996359884738922
cg09784081,0.44972699880599976
cg09786757,0.3597809970378876
cg09787305,0.02998179942369461
cg09789157,0.11992699652910233
cg09793883,0.08994530141353607
cg09799599,0.05996359884738922
cg09801174,0.08994530141353607
cg09802094,0.8994529843330383
cg09802644,0.11992699652910233
cg09807427,0.4797079861164093
cg09811006,0.02998179942369461
cg09816912,0.08994530141353607
cg09817427,0.329800009727478
cg09818486,0.05996359884738922
cg09818755,0.14990900456905365
cg09825093,0.5396720170974731
cg09825961,0.50968998670578
cg09827139,0.8394899964332581
cg09827655,0.2998180091381073
cg09829700,0.2698360085487366
cg09840840,0.7195630073547363
cg09841954,0.17989100515842438
cg09841958,0.5696539878845215
cg09851167,0.7795259952545166
cg09853111,0.2998180091381073
cg09861808,0.41974499821662903
cg09878190,1.0493600368499756
cg09879356,1.1393100023269653
cg09879581,0.08994530141353607
cg09881550,0.6895809769630432
cg09882188,0.44972699880599976
cg09882658,0.44972699880599976
cg09884146,0.02998179942369461
cg09886755,0.5396720170974731
cg09892203,0.7495449781417847
cg09892483,0.08994530141353607
cg09908110,0.05996359884738922
cg09909555,0.08994530141353607
cg09915949,0.6895809769630432
cg09919752,0.8095080256462097
cg09920422,0.2698360085487366
cg09936631,0.6296169757843018
cg09938227,0.9893990159034729
cg09942248,0.05996359884738922
cg09954809,0.8394899964332581
cg09955247,0.329800009727478
cg09955719,1.6190199851989746
cg09966078,0.11992699652910233
cg09966494,0.05996359884738922
cg09967003,0.05996359884738922
cg09968857,0.6296169757843018
